ds,hour,station_key,guests_count,version,required,actual,diff,status
2026-05-02,20,K,91,вых/осн.,5,5,0,exact
2026-05-02,20,TS,91,вых/осн.,1,1,0,exact
2026-05-02,21,BVR,76,вых/осн.,1,1,0,exact
2026-05-02,21,C,76,вых/осн.,3,3,0,exact
2026-05-02,21,FF,76,вых/осн.,1,1,0,exact
2026-05-02,21,K,76,вых/осн.,4,4,0,exact
2026-05-02,21,TS,76,вых/осн.,1,1,0,exact
2026-05-02,22,BVR,65,вых/осн.,1,1,0,exact
2026-05-02,22,C,65,вых/осн.,2,2,0,exact
2026-05-02,22,FF,65,вых/осн.,1,1,0,exact
2026-05-02,22,K,65,вых/осн.,4,4,0,exact
2026-05-02,22,TS,65,вых/осн.,1,1,0,exact
2026-05-03,7,BVR,36,вых/утр.,1,1,0,exact
2026-05-03,7,C,36,вых/утр.,1,1,0,exact
2026-05-03,7,FF,36,вых/утр.,1,1,0,exact
2026-05-03,7,K,36,вых/утр.,2,2,0,exact
2026-05-03,7,TS,36,вых/утр.,1,1,0,exact
2026-05-03,8,BVR,48,вых/утр.,1,1,0,exact
2026-05-03,8,C,48,вых/утр.,2,2,0,exact
2026-05-03,8,FF,48,вых/утр.,1,1,0,exact
2026-05-03,8,K,48,вых/утр.,2,2,0,exact
2026-05-03,8,TS,48,вых/утр.,1,1,0,exact
2026-05-03,9,BVR,59,вых/утр.,1,1,0,exact
2026-05-03,9,C,59,вых/утр.,2,2,0,exact
2026-05-03,9,FF,59,вых/утр.,1,1,0,exact
2026-05-03,9,K,59,вых/утр.,3,3,0,exact
2026-05-03,9,TS,59,вых/утр.,1,1,0,exact
2026-05-03,10,BVR,55,вых/осн.,1,1,0,exact
2026-05-03,10,C,55,вых/осн.,2,2,0,exact
2026-05-03,10,FF,55,вых/осн.,1,1,0,exact
2026-05-03,10,K,55,вых/осн.,3,3,0,exact
2026-05-03,10,TS,55,вых/осн.,1,1,0,exact
2026-05-03,11,BVR,63,вых/осн.,1,1,0,exact
2026-05-03,11,C,63,вых/осн.,2,2,0,exact
2026-05-03,11,FF,63,вых/осн.,1,1,0,exact
2026-05-03,11,K,63,вых/осн.,3,3,0,exact
2026-05-03,11,TS,63,вых/осн.,1,1,0,exact
2026-05-03,12,BVR,109,вых/осн.,1,1,0,exact
2026-05-03,12,C,109,вых/осн.,4,4,0,exact
2026-05-03,12,FF,109,вых/осн.,1,1,0,exact
2026-05-03,12,K,109,вых/осн.,5,5,0,exact
2026-05-03,12,TS,109,вых/осн.,1,1,0,exact
2026-05-03,13,BVR,118,вых/осн.,1,1,0,exact
2026-05-03,13,C,118,вых/осн.,4,4,0,exact
2026-05-03,13,FF,118,вых/осн.,1,1,0,exact
2026-05-03,13,K,118,вых/осн.,6,6,0,exact
2026-05-03,13,TS,118,вых/осн.,1,1,0,exact
2026-05-03,14,BVR,112,вых/осн.,1,1,0,exact
2026-05-03,14,C,112,вых/осн.,4,4,0,exact
2026-05-03,14,FF,112,вых/осн.,1,1,0,exact
2026-05-03,14,K,112,вых/осн.,5,5,0,exact
2026-05-03,14,TS,112,вых/осн.,1,1,0,exact
2026-05-03,15,BVR,109,вых/осн.,1,1,0,exact
2026-05-03,15,C,109,вых/осн.,4,4,0,exact
2026-05-03,15,FF,109,вых/осн.,1,1,0,exact
2026-05-03,15,K,109,вых/осн.,5,5,0,exact
2026-05-03,15,TS,109,вых/осн.,1,1,0,exact
2026-05-03,16,BVR,102,вых/осн.,1,1,0,exact
2026-05-03,16,C,102,вых/осн.,3,3,0,exact
2026-05-03,16,FF,102,вых/осн.,1,1,0,exact
2026-05-03,16,K,102,вых/осн.,5,5,0,exact
2026-05-03,16,TS,102,вых/осн.,1,1,0,exact
2026-05-03,17,BVR,105,вых/осн.,1,1,0,exact
2026-05-03,17,C,105,вых/осн.,3,3,0,exact
2026-05-03,17,FF,105,вых/осн.,1,1,0,exact
2026-05-03,17,K,105,вых/осн.,5,5,0,exact
2026-05-03,17,TS,105,вых/осн.,1,1,0,exact
2026-05-03,18,BVR,106,вых/осн.,1,1,0,exact
2026-05-03,18,C,106,вых/осн.,3,3,0,exact
2026-05-03,18,FF,106,вых/осн.,1,1,0,exact
2026-05-03,18,K,106,вых/осн.,5,5,0,exact
2026-05-03,18,TS,106,вых/осн.,1,1,0,exact
2026-05-03,19,BVR,100,вых/осн.,1,1,0,exact
2026-05-03,19,C,100,вых/осн.,3,3,0,exact
2026-05-03,19,FF,100,вых/осн.,1,1,0,exact
2026-05-03,19,K,100,вых/осн.,5,5,0,exact
2026-05-03,19,TS,100,вых/осн.,1,1,0,exact
2026-05-03,20,BVR,90,вых/осн.,1,1,0,exact
2026-05-03,20,C,90,вых/осн.,3,3,0,exact
2026-05-03,20,FF,90,вых/осн.,1,1,0,exact
2026-05-03,20,K,90,вых/осн.,5,5,0,exact
2026-05-03,20,TS,90,вых/осн.,1,1,0,exact
2026-05-03,21,BVR,76,вых/осн.,1,1,0,exact
2026-05-03,21,C,76,вых/осн.,3,3,0,exact
2026-05-03,21,FF,76,вых/осн.,1,1,0,exact
2026-05-03,21,K,76,вых/осн.,4,4,0,exact
2026-05-03,21,TS,76,вых/осн.,1,1,0,exact
2026-05-03,22,BVR,65,вых/осн.,1,1,0,exact
2026-05-03,22,C,65,вых/осн.,2,2,0,exact
2026-05-03,22,FF,65,вых/осн.,1,1,0,exact
2026-05-03,22,K,65,вых/осн.,4,4,0,exact
2026-05-03,22,TS,65,вых/осн.,1,1,0,exact
